Source,Target,Type,Id,Label,Weight
1982,372,Undirected,29887,,1
754,191,Undirected,29888,,1
293,38,Undirected,29889,,1
2812,664,Undirected,29890,,1
567,244,Undirected,29891,,1
1772,169,Undirected,29892,,1
2121,243,Undirected,29893,,1
2192,343,Undirected,29894,,1
901,52,Undirected,29895,,1
735,457,Undirected,29896,,1
238,166,Undirected,29897,,1
609,65,Undirected,29898,,1
317,8,Undirected,29899,,1
2557,773,Undirected,29900,,1
2115,69,Undirected,29901,,1
2763,252,Undirected,29902,,1
624,564,Undirected,29903,,1
1383,508,Undirected,29904,,1
379,365,Undirected,29905,,1
975,774,Undirected,29906,,1
615,605,Undirected,29907,,1
459,239,Undirected,29908,,1
891,400,Undirected,29909,,1
2232,504,Undirected,29910,,1
851,303,Undirected,29911,,1
836,697,Undirected,29912,,1
797,434,Undirected,29913,,1
1053,321,Undirected,29914,,1
923,610,Undirected,29915,,1
589,46,Undirected,29916,,1
1045,927,Undirected,29917,,1
576,47,Undirected,29918,,1
776,440,Undirected,29919,,1
2421,211,Undirected,29920,,1
1212,8,Undirected,29921,,1
413,383,Undirected,29922,,1
2807,233,Undirected,29923,,1
594,225,Undirected,29924,,1
836,476,Undirected,29925,,1
470,242,Undirected,29926,,1
1214,686,Undirected,29927,,1
2732,836,Undirected,29928,,1
2204,872,Undirected,29929,,1
2442,487,Undirected,29930,,1
445,1,Undirected,29931,,1
748,77,Undirected,29932,,1
720,278,Undirected,29933,,1
898,762,Undirected,29934,,1
655,536,Undirected,29935,,1
932,5,Undirected,29936,,1
900,278,Undirected,29937,,1
754,643,Undirected,29938,,1
436,312,Undirected,29939,,1
2960,697,Undirected,29940,,1
787,187,Undirected,29941,,1
66,12,Undirected,29942,,1
1130,87,Undirected,29943,,1
599,474,Undirected,29944,,1
469,100,Undirected,29945,,1
546,265,Undirected,29946,,1
703,274,Undirected,29947,,1
823,307,Undirected,29948,,1
692,661,Undirected,29949,,1
943,525,Undirected,29950,,1
826,617,Undirected,29951,,1
383,220,Undirected,29952,,1
2412,156,Undirected,29953,,1
871,378,Undirected,29954,,1
1329,226,Undirected,29955,,1
860,545,Undirected,29956,,1
935,476,Undirected,29957,,1
299,38,Undirected,29958,,1
358,10,Undirected,29959,,1
871,191,Undirected,29960,,1
479,168,Undirected,29961,,1
816,570,Undirected,29962,,1
732,191,Undirected,29963,,1
1165,960,Undirected,29964,,1
436,251,Undirected,29965,,1
375,148,Undirected,29966,,1
773,587,Undirected,29967,,1
1880,836,Undirected,29968,,1
767,349,Undirected,29969,,1
2404,542,Undirected,29970,,1
859,348,Undirected,29971,,1
2677,172,Undirected,29972,,1
1852,291,Undirected,29973,,1
2622,471,Undirected,29974,,1
902,252,Undirected,29975,,1
603,166,Undirected,29976,,1
872,811,Undirected,29977,,1
1110,755,Undirected,29978,,1
169,78,Undirected,29979,,1
2573,826,Undirected,29980,,1
2485,2,Undirected,29981,,1
2713,796,Undirected,29982,,1
708,608,Undirected,29983,,1
1830,363,Undirected,29984,,1
1404,373,Undirected,29985,,1
1263,767,Undirected,29986,,1
686,470,Undirected,29987,,1
773,361,Undirected,29988,,1
2527,877,Undirected,29989,,1
787,94,Undirected,29990,,1
1794,750,Undirected,29991,,1
2130,491,Undirected,29992,,1
754,2,Undirected,29993,,1
1598,544,Undirected,29994,,1
1668,818,Undirected,29995,,1
280,66,Undirected,29996,,1
884,348,Undirected,29997,,1
618,467,Undirected,29998,,1
1353,745,Undirected,29999,,1
599,359,Undirected,30000,,1
1180,111,Undirected,30001,,1
419,365,Undirected,30002,,1
943,452,Undirected,30003,,1
879,113,Undirected,30004,,1
708,101,Undirected,30005,,1
281,110,Undirected,30006,,1
597,372,Undirected,30007,,1
543,414,Undirected,30008,,1
1590,370,Undirected,30009,,1
1486,762,Undirected,30010,,1
1077,431,Undirected,30011,,1
886,272,Undirected,30012,,1
675,523,Undirected,30013,,1
1392,568,Undirected,30014,,1
1111,790,Undirected,30015,,1
470,396,Undirected,30016,,1
761,639,Undirected,30017,,1
274,141,Undirected,30018,,1
437,91,Undirected,30019,,1
2365,845,Undirected,30020,,1
335,113,Undirected,30021,,1
849,413,Undirected,30022,,1
1281,365,Undirected,30023,,1
981,716,Undirected,30024,,1
686,246,Undirected,30025,,1
1478,135,Undirected,30026,,1
920,754,Undirected,30027,,1
51,33,Undirected,30028,,1
816,504,Undirected,30029,,1
2240,975,Undirected,30030,,1
1999,975,Undirected,30031,,1
1487,420,Undirected,30032,,1
816,695,Undirected,30033,,1
886,26,Undirected,30034,,1
1616,396,Undirected,30035,,1
748,576,Undirected,30036,,1
655,570,Undirected,30037,,1
794,476,Undirected,30038,,1
682,613,Undirected,30039,,1
590,589,Undirected,30040,,1
291,222,Undirected,30041,,1
1599,595,Undirected,30042,,1
802,356,Undirected,30043,,1
754,272,Undirected,30044,,1
377,343,Undirected,30045,,1
1488,455,Undirected,30046,,1
964,103,Undirected,30047,,1
1626,416,Undirected,30048,,1
772,397,Undirected,30049,,1
943,151,Undirected,30050,,1
898,543,Undirected,30051,,1
666,191,Undirected,30052,,1
665,29,Undirected,30053,,1
2232,838,Undirected,30054,,1
1732,754,Undirected,30055,,1
932,464,Undirected,30056,,1
686,313,Undirected,30057,,1
2211,686,Undirected,30058,,1
762,366,Undirected,30059,,1
638,348,Undirected,30060,,1
665,48,Undirected,30061,,1
785,486,Undirected,30062,,1
948,745,Undirected,30063,,1
452,394,Undirected,30064,,1
638,169,Undirected,30065,,1
357,191,Undirected,30066,,1
2027,774,Undirected,30067,,1
964,665,Undirected,30068,,1
491,452,Undirected,30069,,1
646,546,Undirected,30070,,1
347,224,Undirected,30071,,1
805,182,Undirected,30072,,1
436,28,Undirected,30073,,1
837,198,Undirected,30074,,1
1165,365,Undirected,30075,,1
532,370,Undirected,30076,,1
1270,806,Undirected,30077,,1
613,282,Undirected,30078,,1
789,54,Undirected,30079,,1
964,535,Undirected,30080,,1
925,48,Undirected,30081,,1
378,1,Undirected,30082,,1
1350,567,Undirected,30083,,1
265,66,Undirected,30084,,1
698,12,Undirected,30085,,1
668,365,Undirected,30086,,1
929,489,Undirected,30087,,1
1098,265,Undirected,30088,,1
902,359,Undirected,30089,,1
671,84,Undirected,30090,,1
997,339,Undirected,30091,,1
479,396,Undirected,30092,,1
97,46,Undirected,30093,,1
600,273,Undirected,30094,,1
1783,736,Undirected,30095,,1
900,774,Undirected,30096,,1
1946,752,Undirected,30097,,1
476,370,Undirected,30098,,1
745,370,Undirected,30099,,1
523,491,Undirected,30100,,1
902,28,Undirected,30101,,1
659,455,Undirected,30102,,1
1073,351,Undirected,30103,,1
918,484,Undirected,30104,,1
661,570,Undirected,30105,,1
755,570,Undirected,30106,,1
1590,652,Undirected,30107,,1
2449,95,Undirected,30108,,1
376,48,Undirected,30109,,1
499,174,Undirected,30110,,1
920,701,Undirected,30111,,1
777,265,Undirected,30112,,1
1469,546,Undirected,30113,,1
665,315,Undirected,30114,,1
2906,694,Undirected,30115,,1
1589,964,Undirected,30116,,1
953,370,Undirected,30117,,1
975,169,Undirected,30118,,1
149,59,Undirected,30119,,1
975,293,Undirected,30120,,1
1737,336,Undirected,30121,,1
837,372,Undirected,30122,,1
2573,973,Undirected,30123,,1
1966,187,Undirected,30124,,1
773,542,Undirected,30125,,1
467,191,Undirected,30126,,1
436,103,Undirected,30127,,1
284,173,Undirected,30128,,1
377,362,Undirected,30129,,1
754,504,Undirected,30130,,1
918,614,Undirected,30131,,1
365,125,Undirected,30132,,1
819,425,Undirected,30133,,1
1517,394,Undirected,30134,,1
1231,320,Undirected,30135,,1
854,536,Undirected,30136,,1
2640,395,Undirected,30137,,1
2184,187,Undirected,30138,,1
376,32,Undirected,30139,,1
1925,692,Undirected,30140,,1
436,110,Undirected,30141,,1
1402,546,Undirected,30142,,1
2605,413,Undirected,30143,,1
1988,742,Undirected,30144,,1
720,553,Undirected,30145,,1
502,230,Undirected,30146,,1
747,161,Undirected,30147,,1
356,36,Undirected,30148,,1
923,404,Undirected,30149,,1
2632,925,Undirected,30150,,1
948,661,Undirected,30151,,1
2486,304,Undirected,30152,,1
932,459,Undirected,30153,,1
1598,779,Undirected,30154,,1
953,78,Undirected,30155,,1
378,361,Undirected,30156,,1
823,225,Undirected,30157,,1
492,479,Undirected,30158,,1
1357,376,Undirected,30159,,1
923,641,Undirected,30160,,1
1856,785,Undirected,30161,,1
789,666,Undirected,30162,,1
376,187,Undirected,30163,,1
436,43,Undirected,30164,,1
956,592,Undirected,30165,,1
475,309,Undirected,30166,,1
894,147,Undirected,30167,,1
1964,95,Undirected,30168,,1
2498,831,Undirected,30169,,1
605,66,Undirected,30170,,1
666,272,Undirected,30171,,1
419,125,Undirected,30172,,1
1110,605,Undirected,30173,,1
424,85,Undirected,30174,,1
871,155,Undirected,30175,,1
829,686,Undirected,30176,,1
923,401,Undirected,30177,,1
987,240,Undirected,30178,,1
1519,590,Undirected,30179,,1
2847,132,Undirected,30180,,1
2100,127,Undirected,30181,,1
673,241,Undirected,30182,,1
2023,66,Undirected,30183,,1
767,673,Undirected,30184,,1
975,586,Undirected,30185,,1
2812,683,Undirected,30186,,1
1394,654,Undirected,30187,,1
624,315,Undirected,30188,,1
1315,767,Undirected,30189,,1
823,22,Undirected,30190,,1
1236,148,Undirected,30191,,1
716,387,Undirected,30192,,1
597,9,Undirected,30193,,1
589,191,Undirected,30194,,1
809,97,Undirected,30195,,1
902,499,Undirected,30196,,1
668,589,Undirected,30197,,1
592,283,Undirected,30198,,1
787,715,Undirected,30199,,1
1431,325,Undirected,30200,,1
790,122,Undirected,30201,,1
2561,567,Undirected,30202,,1
309,278,Undirected,30203,,1
476,437,Undirected,30204,,1
148,66,Undirected,30205,,1
279,211,Undirected,30206,,1
282,61,Undirected,30207,,1
405,329,Undirected,30208,,1
977,63,Undirected,30209,,1
845,661,Undirected,30210,,1
379,97,Undirected,30211,,1
967,742,Undirected,30212,,1
682,648,Undirected,30213,,1
2893,787,Undirected,30214,,1
540,318,Undirected,30215,,1
474,455,Undirected,30216,,1
199,48,Undirected,30217,,1
762,702,Undirected,30218,,1
3006,425,Undirected,30219,,1
230,161,Undirected,30220,,1
195,123,Undirected,30221,,1
313,226,Undirected,30222,,1
215,11,Undirected,30223,,1
1867,372,Undirected,30224,,1
383,246,Undirected,30225,,1
731,130,Undirected,30226,,1
589,359,Undirected,30227,,1
2388,734,Undirected,30228,,1
844,811,Undirected,30229,,1
826,638,Undirected,30230,,1
731,406,Undirected,30231,,1
1204,81,Undirected,30232,,1
873,26,Undirected,30233,,1
333,48,Undirected,30234,,1
597,343,Undirected,30235,,1
394,33,Undirected,30236,,1
787,355,Undirected,30237,,1
1143,378,Undirected,30238,,1
2253,715,Undirected,30239,,1
789,383,Undirected,30240,,1
2989,313,Undirected,30241,,1
620,493,Undirected,30242,,1
424,22,Undirected,30243,,1
1828,652,Undirected,30244,,1
479,425,Undirected,30245,,1
817,701,Undirected,30246,,1
754,346,Undirected,30247,,1
458,274,Undirected,30248,,1
502,130,Undirected,30249,,1
2253,665,Undirected,30250,,1
347,29,Undirected,30251,,1
966,155,Undirected,30252,,1
962,496,Undirected,30253,,1
1588,932,Undirected,30254,,1
932,458,Undirected,30255,,1
754,273,Undirected,30256,,1
2542,48,Undirected,30257,,1
1598,267,Undirected,30258,,1
389,226,Undirected,30259,,1
748,110,Undirected,30260,,1
880,436,Undirected,30261,,1
590,248,Undirected,30262,,1
523,372,Undirected,30263,,1
1733,17,Undirected,30264,,1
638,287,Undirected,30265,,1
1486,464,Undirected,30266,,1
2777,835,Undirected,30267,,1
794,304,Undirected,30268,,1
2333,219,Undirected,30269,,1
942,790,Undirected,30270,,1
1074,46,Undirected,30271,,1
1180,132,Undirected,30272,,1
884,63,Undirected,30273,,1
383,33,Undirected,30274,,1
436,219,Undirected,30275,,1
643,378,Undirected,30276,,1
1733,605,Undirected,30277,,1
260,16,Undirected,30278,,1
291,33,Undirected,30279,,1
844,33,Undirected,30280,,1
826,599,Undirected,30281,,1
1379,70,Undirected,30282,,1
608,260,Undirected,30283,,1
648,347,Undirected,30284,,1
800,668,Undirected,30285,,1
988,470,Undirected,30286,,1
826,480,Undirected,30287,,1
1783,231,Undirected,30288,,1
426,232,Undirected,30289,,1
701,589,Undirected,30290,,1
272,267,Undirected,30291,,1
379,315,Undirected,30292,,1
1339,536,Undirected,30293,,1
2515,948,Undirected,30294,,1
593,43,Undirected,30295,,1
1421,775,Undirected,30296,,1
767,304,Undirected,30297,,1
589,225,Undirected,30298,,1
103,33,Undirected,30299,,1
1001,923,Undirected,30300,,1
747,91,Undirected,30301,,1
2003,617,Undirected,30302,,1
381,136,Undirected,30303,,1
2557,792,Undirected,30304,,1
619,418,Undirected,30305,,1
2516,455,Undirected,30306,,1
789,315,Undirected,30307,,1
808,610,Undirected,30308,,1
593,349,Undirected,30309,,1
874,710,Undirected,30310,,1
2351,823,Undirected,30311,,1
865,378,Undirected,30312,,1
534,183,Undirected,30313,,1
844,274,Undirected,30314,,1
523,430,Undirected,30315,,1
356,219,Undirected,30316,,1
429,126,Undirected,30317,,1
1678,747,Undirected,30318,,1
2210,413,Undirected,30319,,1
829,389,Undirected,30320,,1
1452,95,Undirected,30321,,1
787,436,Undirected,30322,,1
661,655,Undirected,30323,,1
600,232,Undirected,30324,,1
871,489,Undirected,30325,,1
499,17,Undirected,30326,,1
666,406,Undirected,30327,,1
2094,639,Undirected,30328,,1
1284,220,Undirected,30329,,1
660,493,Undirected,30330,,1
997,981,Undirected,30331,,1
546,216,Undirected,30332,,1
499,207,Undirected,30333,,1
2363,981,Undirected,30334,,1
248,54,Undirected,30335,,1
2207,964,Undirected,30336,,1
522,172,Undirected,30337,,1
777,737,Undirected,30338,,1
1394,663,Undirected,30339,,1
191,66,Undirected,30340,,1
312,9,Undirected,30341,,1
932,381,Undirected,30342,,1
813,436,Undirected,30343,,1
2253,94,Undirected,30344,,1
381,342,Undirected,30345,,1
694,552,Undirected,30346,,1
1880,943,Undirected,30347,,1
1491,787,Undirected,30348,,1
454,86,Undirected,30349,,1
879,265,Undirected,30350,,1
589,48,Undirected,30351,,1
826,816,Undirected,30352,,1
523,230,Undirected,30353,,1
752,674,Undirected,30354,,1
719,276,Undirected,30355,,1
1828,665,Undirected,30356,,1
694,33,Undirected,30357,,1
173,155,Undirected,30358,,1
941,53,Undirected,30359,,1
624,246,Undirected,30360,,1
248,33,Undirected,30361,,1
492,346,Undirected,30362,,1
2985,919,Undirected,30363,,1
1479,424,Undirected,30364,,1
2333,63,Undirected,30365,,1
789,701,Undirected,30366,,1
903,827,Undirected,30367,,1
859,362,Undirected,30368,,1
1590,66,Undirected,30369,,1
1493,8,Undirected,30370,,1
778,666,Undirected,30371,,1
695,122,Undirected,30372,,1
669,191,Undirected,30373,,1
272,37,Undirected,30374,,1
836,502,Undirected,30375,,1
2378,430,Undirected,30376,,1
492,169,Undirected,30377,,1
865,758,Undirected,30378,,1
841,754,Undirected,30379,,1
556,226,Undirected,30380,,1
122,48,Undirected,30381,,1
333,15,Undirected,30382,,1
1250,425,Undirected,30383,,1
859,91,Undirected,30384,,1
760,210,Undirected,30385,,1
975,452,Undirected,30386,,1
694,659,Undirected,30387,,1
372,141,Undirected,30388,,1
599,455,Undirected,30389,,1
91,24,Undirected,30390,,1
372,348,Undirected,30391,,1
610,434,Undirected,30392,,1
826,202,Undirected,30393,,1
2284,383,Undirected,30394,,1
2232,627,Undirected,30395,,1
1566,189,Undirected,30396,,1
1284,920,Undirected,30397,,1
1527,665,Undirected,30398,,1
902,389,Undirected,30399,,1
787,287,Undirected,30400,,1
1400,344,Undirected,30401,,1
1697,349,Undirected,30402,,1
643,266,Undirected,30403,,1
253,232,Undirected,30404,,1
1517,755,Undirected,30405,,1
307,74,Undirected,30406,,1
458,370,Undirected,30407,,1
459,220,Undirected,30408,,1
879,587,Undirected,30409,,1
2202,923,Undirected,30410,,1
932,661,Undirected,30411,,1
1479,356,Undirected,30412,,1
755,191,Undirected,30413,,1
748,343,Undirected,30414,,1
859,545,Undirected,30415,,1
2023,128,Undirected,30416,,1
574,54,Undirected,30417,,1
2032,564,Undirected,30418,,1
964,168,Undirected,30419,,1
455,377,Undirected,30420,,1
953,605,Undirected,30421,,1
1964,156,Undirected,30422,,1
796,463,Undirected,30423,,1
708,307,Undirected,30424,,1
981,665,Undirected,30425,,1
602,46,Undirected,30426,,1
280,53,Undirected,30427,,1
306,295,Undirected,30428,,1
3015,775,Undirected,30429,,1
370,160,Undirected,30430,,1
191,33,Undirected,30431,,1
1291,949,Undirected,30432,,1
2615,567,Undirected,30433,,1
1610,973,Undirected,30434,,1
794,599,Undirected,30435,,1
2651,954,Undirected,30436,,1
273,91,Undirected,30437,,1
160,48,Undirected,30438,,1
823,661,Undirected,30439,,1
2281,40,Undirected,30440,,1
365,173,Undirected,30441,,1
377,91,Undirected,30442,,1
837,710,Undirected,30443,,1
740,686,Undirected,30444,,1
816,499,Undirected,30445,,1
910,95,Undirected,30446,,1
723,260,Undirected,30447,,1
2624,413,Undirected,30448,,1
797,108,Undirected,30449,,1
251,163,Undirected,30450,,1
732,693,Undirected,30451,,1
638,48,Undirected,30452,,1
844,160,Undirected,30453,,1
776,141,Undirected,30454,,1
2404,14,Undirected,30455,,1
959,801,Undirected,30456,,1
754,28,Undirected,30457,,1
997,787,Undirected,30458,,1
909,292,Undirected,30459,,1
223,1,Undirected,30460,,1
1747,511,Undirected,30461,,1
758,272,Undirected,30462,,1
413,198,Undirected,30463,,1
219,168,Undirected,30464,,1
655,643,Undirected,30465,,1
784,568,Undirected,30466,,1
2296,742,Undirected,30467,,1
1564,755,Undirected,30468,,1
612,131,Undirected,30469,,1
511,451,Undirected,30470,,1
755,187,Undirected,30471,,1
1738,251,Undirected,30472,,1
381,174,Undirected,30473,,1
2622,816,Undirected,30474,,1
841,458,Undirected,30475,,1
2409,805,Undirected,30476,,1
406,110,Undirected,30477,,1
579,10,Undirected,30478,,1
964,36,Undirected,30479,,1
920,283,Undirected,30480,,1
1805,162,Undirected,30481,,1
2665,618,Undirected,30482,,1
767,136,Undirected,30483,,1
618,362,Undirected,30484,,1
879,342,Undirected,30485,,1
1493,233,Undirected,30486,,1
452,436,Undirected,30487,,1
1113,959,Undirected,30488,,1
917,871,Undirected,30489,,1
723,492,Undirected,30490,,1
862,427,Undirected,30491,,1
2123,242,Undirected,30492,,1
724,246,Undirected,30493,,1
220,147,Undirected,30494,,1
2677,580,Undirected,30495,,1
789,778,Undirected,30496,,1
752,274,Undirected,30497,,1
362,153,Undirected,30498,,1
2941,42,Undirected,30499,,1
589,372,Undirected,30500,,1
383,304,Undirected,30501,,1
531,170,Undirected,30502,,1
951,523,Undirected,30503,,1
1181,427,Undirected,30504,,1
1490,975,Undirected,30505,,1
183,35,Undirected,30506,,1
381,308,Undirected,30507,,1
694,460,Undirected,30508,,1
1178,829,Undirected,30509,,1
607,79,Undirected,30510,,1
376,42,Undirected,30511,,1
811,754,Undirected,30512,,1
659,491,Undirected,30513,,1
2203,13,Undirected,30514,,1
675,103,Undirected,30515,,1
816,417,Undirected,30516,,1
735,125,Undirected,30517,,1
467,376,Undirected,30518,,1
491,348,Undirected,30519,,1
758,754,Undirected,30520,,1
1626,396,Undirected,30521,,1
1287,70,Undirected,30522,,1
1797,593,Undirected,30523,,1
880,686,Undirected,30524,,1
2409,132,Undirected,30525,,1
1709,918,Undirected,30526,,1
614,465,Undirected,30527,,1
590,560,Undirected,30528,,1
620,45,Undirected,30529,,1
1982,975,Undirected,30530,,1
715,615,Undirected,30531,,1
810,502,Undirected,30532,,1
823,390,Undirected,30533,,1
859,837,Undirected,30534,,1
1118,261,Undirected,30535,,1
1838,17,Undirected,30536,,1
2795,476,Undirected,30537,,1
920,536,Undirected,30538,,1
1608,617,Undirected,30539,,1
701,191,Undirected,30540,,1
665,9,Undirected,30541,,1
980,396,Undirected,30542,,1
562,412,Undirected,30543,,1
2657,372,Undirected,30544,,1
3015,48,Undirected,30545,,1
2232,70,Undirected,30546,,1
2960,223,Undirected,30547,,1
306,264,Undirected,30548,,1
251,48,Undirected,30549,,1
2319,249,Undirected,30550,,1
946,760,Undirected,30551,,1
708,593,Undirected,30552,,1
385,5,Undirected,30553,,1
981,265,Undirected,30554,,1
1921,605,Undirected,30555,,1
502,304,Undirected,30556,,1
532,377,Undirected,30557,,1
844,48,Undirected,30558,,1
748,91,Undirected,30559,,1
2665,479,Undirected,30560,,1
1121,223,Undirected,30561,,1
1482,737,Undirected,30562,,1
738,61,Undirected,30563,,1
589,9,Undirected,30564,,1
2183,589,Undirected,30565,,1
592,465,Undirected,30566,,1
673,196,Undirected,30567,,1
667,358,Undirected,30568,,1
536,491,Undirected,30569,,1
776,372,Undirected,30570,,1
649,51,Undirected,30571,,1
295,110,Undirected,30572,,1
633,350,Undirected,30573,,1
2893,436,Undirected,30574,,1
932,191,Undirected,30575,,1
